-1.000000e+00 3.678794e-01 -6.321206e-01
-9.900000e-01 3.715767e-01 -6.284233e-01
-9.800000e-01 3.753111e-01 -6.246889e-01
-9.700000e-01 3.790830e-01 -6.209170e-01
-9.600000e-01 3.828929e-01 -6.171071e-01
-9.500000e-01 3.867410e-01 -6.132590e-01
-9.400000e-01 3.906278e-01 -6.093722e-01
-9.300000e-01 3.945537e-01 -6.054463e-01
-9.200000e-01 3.985190e-01 -6.014810e-01
-9.100000e-01 4.025242e-01 -5.974758e-01
-9.000000e-01 4.065697e-01 -5.934303e-01
-8.900000e-01 4.106558e-01 -5.893442e-01
-8.800000e-01 4.147829e-01 -5.852171e-01
-8.700000e-01 4.189515e-01 -5.810485e-01
-8.600000e-01 4.231621e-01 -5.768379e-01
-8.500000e-01 4.274149e-01 -5.725851e-01
-8.400000e-01 4.317105e-01 -5.682895e-01
-8.300000e-01 4.360493e-01 -5.639507e-01
-8.200000e-01 4.404317e-01 -5.595683e-01
-8.100000e-01 4.448581e-01 -5.551419e-01
-8.000000e-01 4.493290e-01 -5.506710e-01
-7.900000e-01 4.538448e-01 -5.461552e-01
-7.800000e-01 4.584060e-01 -5.415940e-01
-7.700000e-01 4.630131e-01 -5.369869e-01
-7.600000e-01 4.676664e-01 -5.323336e-01
-7.500000e-01 4.723666e-01 -5.276334e-01
-7.400000e-01 4.771139e-01 -5.228861e-01
-7.300000e-01 4.819090e-01 -5.180910e-01
-7.200000e-01 4.867523e-01 -5.132477e-01
-7.100000e-01 4.916442e-01 -5.083558e-01
-7.000000e-01 4.965853e-01 -5.034147e-01
-6.900000e-01 5.015761e-01 -4.984239e-01
-6.800000e-01 5.066170e-01 -4.933830e-01
-6.700000e-01 5.117086e-01 -4.882914e-01
-6.600000e-01 5.168513e-01 -4.831487e-01
-6.500000e-01 5.220458e-01 -4.779542e-01
-6.400000e-01 5.272924e-01 -4.727076e-01
-6.300000e-01 5.325918e-01 -4.674082e-01
-6.200000e-01 5.379444e-01 -4.620556e-01
-6.100000e-01 5.433509e-01 -4.566491e-01
-6.000000e-01 5.488116e-01 -4.511884e-01
-5.900000e-01 5.543273e-01 -4.456727e-01
-5.800000e-01 5.598984e-01 -4.401016e-01
-5.700000e-01 5.655254e-01 -4.344746e-01
-5.600000e-01 5.712091e-01 -4.287909e-01
-5.500000e-01 5.769498e-01 -4.230502e-01
-5.400000e-01 5.827483e-01 -4.172517e-01
-5.300000e-01 5.886050e-01 -4.113950e-01
-5.200000e-01 5.945205e-01 -4.054795e-01
