  3.571428571428571e-02  -2.038200973594797e-06  -2.002385705940798e-06  -2.038718838988993e-06   3.581526765399895e-08   5.178653941961552e-10
  3.448275862068965e-02  -2.038200973594797e-06  -2.003603891432902e-06  -2.038683735258326e-06   3.459708216189453e-08   4.827616635299015e-10
  3.333333333333333e-02  -2.038200973594797e-06  -2.004741936245461e-06  -2.038652083632010e-06   3.345903734933559e-08   4.511100372136883e-10
  3.225806451612903e-02  -2.038200973594797e-06  -2.005807496684272e-06  -2.038623445856671e-06   3.239347691052436e-08   4.224722618748671e-10
  3.125000000000000e-02  -2.038200973594797e-06  -2.006807283904310e-06  -2.038597451083265e-06   3.139368969048612e-08   3.964774884689276e-10
  3.030303030303030e-02  -2.038200973594797e-06  -2.007747205386345e-06  -2.038573783798622e-06   3.045376820845181e-08   3.728102038256393e-10
  2.941176470588235e-02  -2.038200973594797e-06  -2.008632481739919e-06  -2.038552174204595e-06   2.956849185487758e-08   3.512006097985387e-10
  2.857142857142857e-02  -2.038200973594797e-06  -2.009467743711293e-06  -2.038532390493798e-06   2.873322988350363e-08   3.314168990012294e-10
  2.777777777777778e-02  -2.038200973594797e-06  -2.010257113202388e-06  -2.038514232606155e-06   2.794386039240839e-08   3.132590113580210e-10
  2.702702702702703e-02  -2.038200973594797e-06  -2.011004271293475e-06  -2.038497527150625e-06   2.719670230132184e-08   2.965535558288556e-10
  2.631578947368421e-02  -2.038200973594797e-06  -2.011712515637978e-06  -2.038482123249976e-06   2.648845795681862e-08   2.811496551799174e-10
  2.564102564102564e-02  -2.038200973594797e-06  -2.012384809117838e-06  -2.038467889121812e-06   2.581616447695876e-08   2.669155270151856e-10
  2.500000000000000e-02  -2.038200973594797e-06  -2.013023821272960e-06  -2.038454709250147e-06   2.517715232183685e-08   2.537356553500415e-10
  2.439024390243903e-02  -2.038200973594797e-06  -2.013631963727170e-06  -2.038442482034135e-06   2.456900986762630e-08   2.415084393380152e-10
  2.380952380952381e-02  -2.038200973594797e-06  -2.014211420601464e-06  -2.038431117824213e-06   2.398955299333238e-08   2.301442294160041e-10
  2.325581395348837e-02  -2.038200973594797e-06  -2.014764174722568e-06  -2.038420537273614e-06   2.343679887222829e-08   2.195636788172209e-10
  2.272727272727273e-02  -2.038200973594797e-06  -2.015292030290099e-06  -2.038410669949650e-06   2.290894330469783e-08   2.096963548539007e-10
  2.222222222222222e-02  -2.038200973594797e-06  -2.015796632548603e-06  -2.038401453158432e-06   2.240434104619375e-08   2.004795636357928e-10
  2.173913043478261e-02  -2.038200973594797e-06  -2.016279484915262e-06  -2.038392830946346e-06   2.192148867953406e-08   1.918573515496064e-10
  2.127659574468085e-02  -2.038200973594797e-06  -2.016741963940369e-06  -2.038384753249001e-06   2.145900965442781e-08   1.837796542043509e-10
  2.083333333333333e-02  -2.038200973594797e-06  -2.017185332412636e-06  -2.038377175162488e-06   2.101564118216055e-08   1.762015676911979e-10
  2.040816326530612e-02  -2.038200973594797e-06  -2.017610750873323e-06  -2.038370056318257e-06   2.059022272147319e-08   1.690827234600379e-10
  2.000000000000000e-02  -2.038200973594797e-06  -2.018019287759386e-06  -2.038363360344043e-06   2.018168583541016e-08   1.623867492465362e-10
  1.960784313725490e-02  -2.038200973594797e-06  -2.018411928362900e-06  -2.038357054398646e-06   1.978904523189663e-08   1.560808038498747e-10
  1.923076923076923e-02  -2.038200973594797e-06  -2.018789582764275e-06  -2.038351108768055e-06   1.941139083052152e-08   1.501351732581257e-10
  1.886792452830189e-02  -2.038200973594797e-06  -2.019153092874567e-06  -2.038345496515201e-06   1.904788072022977e-08   1.445229204043627e-10
  1.851851851851852e-02  -2.038200973594797e-06  -2.019503238700701e-06  -2.038340193173840e-06   1.869773489409533e-08   1.392195790438715e-10
  1.818181818181818e-02  -2.038200973594797e-06  -2.019840743932685e-06  -2.038335176482080e-06   1.836022966211183e-08   1.342028872830906e-10
  1.785714285714286e-02  -2.038200973594797e-06  -2.020166280935443e-06  -2.038330426147366e-06   1.803469265935346e-08   1.294525525690495e-10
  1.754385964912281e-02  -2.038200973594797e-06  -2.020480475220220e-06  -2.038325923641869e-06   1.772049837457690e-08   1.249500470728900e-10
  1.724137931034483e-02  -2.038200973594797e-06  -2.020783909455959e-06  -2.038321652021534e-06   1.741706413883770e-08   1.206784267373708e-10
  1.694915254237288e-02  -2.038200973594797e-06  -2.021077127074515e-06  -2.038317595765283e-06   1.712384652028121e-08   1.166221704862973e-10
  1.666666666666667e-02  -2.038200973594797e-06  -2.021360635519972e-06  -2.038313740635386e-06   1.684033807482477e-08   1.127670405898694e-10
  1.639344262295082e-02  -2.038200973594797e-06  -2.021634909178407e-06  -2.038310073551142e-06   1.656606441638966e-08   1.090999563449641e-10
  1.612903225806452e-02  -2.038200973594797e-06  -2.021900392026928e-06  -2.038306582478492e-06   1.630058156786873e-08   1.056088836953078e-10
  1.587301587301587e-02  -2.038200973594797e-06  -2.022157500031637e-06  -2.038303256330526e-06   1.604347356315957e-08   1.022827357296685e-10
  1.562500000000000e-02  -2.038200973594797e-06  -2.022406623322865e-06  -2.038300084880200e-06   1.579435027193184e-08   9.911128540315782e-11
  1.538461538461539e-02  -2.038200973594797e-06  -2.022648128169713e-06  -2.038297058680706e-06   1.555284542508333e-08   9.608508590978096e-11
  1.515151515151515e-02  -2.038200973594797e-06  -2.022882358777186e-06  -2.038294168995646e-06   1.531861481761047e-08   9.319540084922894e-11
  1.492537313432836e-02  -2.038200973594797e-06  -2.023109638922976e-06  -2.038291407735725e-06   1.509133467182099e-08   9.043414092852999e-11
  1.470588235294118e-02  -2.038200973594797e-06  -2.023330273450338e-06  -2.038288767401927e-06   1.487070014445816e-08   8.779380712995043e-11
  1.449275362318841e-02  -2.038200973594797e-06  -2.023544549632925e-06  -2.038286241035026e-06   1.465642396187118e-08   8.526744022994859e-11
  1.428571428571429e-02  -2.038200973594797e-06  -2.023752738421663e-06  -2.038283822168971e-06   1.444823517313393e-08   8.284857417424621e-11
  1.408450704225352e-02  -2.038200973594797e-06  -2.023955095588628e-06  -2.038281504790135e-06   1.424587800616808e-08   8.053119533850834e-11
  1.388888888888889e-02  -2.038200973594797e-06  -2.024151862774559e-06  -2.038279283299273e-06   1.404911082023732e-08   7.830970447623517e-11
  1.369863013698630e-02  -2.038200973594797e-06  -2.024343268452206e-06  -2.038277152478310e-06   1.385770514259056e-08   7.617888351379998e-11
  1.351351351351351e-02  -2.038200973594797e-06  -2.024529528810988e-06  -2.038275107459361e-06   1.367144478380886e-08   7.413386456428983e-11
  1.333333333333333e-02  -2.038200973594797e-06  -2.024710848571223e-06  -2.038273143696893e-06   1.349012502357380e-08   7.217010209612055e-11
  1.315789473684210e-02  -2.038200973594797e-06  -2.024887421734842e-06  -2.038271256942119e-06   1.331355185995409e-08   7.028334732214848e-11
  1.298701298701299e-02  -2.038200973594797e-06  -2.025059432278089e-06  -2.038269443220682e-06   1.314154131670790e-08   6.846962588543456e-11
  1.282051282051282e-02  -2.038200973594797e-06  -2.025227054790851e-06  -2.038267698811335e-06   1.297391880394583e-08   6.672521653857798e-11
  1.265822784810127e-02  -2.038200973594797e-06  -2.025390455067338e-06  -2.038266020226835e-06   1.281051852745879e-08   6.504663203846459e-11
  1.250000000000000e-02  -2.038200973594797e-06  -2.025549790653442e-06  -2.038264404196420e-06   1.265118294135477e-08   6.343060162327272e-11
  1.234567901234568e-02  -2.038200973594797e-06  -2.025705211353348e-06  -2.038262847650165e-06   1.249576224144840e-08   6.187405536819824e-11
  1.219512195121951e-02  -2.038200973594797e-06  -2.025856859698974e-06  -2.038261347703917e-06   1.234411389582258e-08   6.037410912055003e-11
  1.204819277108434e-02  -2.038200973594797e-06  -2.026004871386682e-06  -2.038259901646643e-06   1.219610220811484e-08   5.892805184634832e-11
  1.190476190476190e-02  -2.038200973594797e-06  -2.026149375681040e-06  -2.038258506927220e-06   1.205159791375662e-08   5.753333242381048e-11
  1.176470588235294e-02  -2.038200973594797e-06  -2.026290495792784e-06  -2.038257161144086e-06   1.191047780201234e-08   5.618754928964379e-11
  1.162790697674419e-02  -2.038200973594797e-06  -2.026428349228053e-06  -2.038255862034339e-06   1.177262436674308e-08   5.488843954239012e-11
  1.149425287356322e-02  -2.038200973594797e-06  -2.026563048115340e-06  -2.038254607464359e-06   1.163792547945692e-08   5.363386956238302e-11
  1.136363636363636e-02  -2.038200973594797e-06  -2.026694699509626e-06  -2.038253395421365e-06   1.150627408517076e-08   5.242182656852332e-11
  1.123595505617977e-02  -2.038200973594797e-06  -2.026823405675279e-06  -2.038252224004378e-06   1.137756791951785e-08   5.125040958170818e-11
  1.111111111111111e-02  -2.038200973594797e-06  -2.026949264352396e-06  -2.038251091417952e-06   1.125170924240035e-08   5.011782315551664e-11
  1.098901098901099e-02  -2.038200973594797e-06  -2.027072369003485e-06  -2.038249995964710e-06   1.112860459131178e-08   4.902236991342595e-11
  1.086956521739130e-02  -2.038200973594797e-06  -2.027192809045030e-06  -2.038248936039054e-06   1.100816454976626e-08   4.796244425747423e-11
  1.075268817204301e-02  -2.038200973594797e-06  -2.027310670063846e-06  -2.038247910120790e-06   1.089030353095016e-08   4.693652599306711e-11
  1.063829787234043e-02  -2.038200973594797e-06  -2.027426034020563e-06  -2.038246916770707e-06   1.077493957423350e-08   4.594317591043027e-11
  1.052631578947368e-02  -2.038200973594797e-06  -2.027538979439212e-06  -2.038245954624674e-06   1.066199415558486e-08   4.498102987782524e-11
  1.041666666666667e-02  -2.038200973594797e-06  -2.027649581585556e-06  -2.038245022389500e-06   1.055139200924094e-08   4.404879470336991e-11
  1.030927835051546e-02  -2.038200973594797e-06  -2.027757912634160e-06  -2.038244118837745e-06   1.044306096063686e-08   4.314524294823227e-11
  1.020408163265306e-02  -2.038200973594797e-06  -2.027864041826212e-06  -2.038243242804912e-06   1.033693176858452e-08   4.226921011532810e-11
  1.010101010101010e-02  -2.038200973594797e-06  -2.027968035615807e-06  -2.038242393184557e-06   1.023293797898995e-08   4.141958976067026e-11
  1.000000000000000e-02  -2.038200973594797e-06  -2.028069957809831e-06  -2.038241568925411e-06   1.013101578496584e-08   4.059533061430374e-11
