-1.000000e+00 3.846154e-02 3.846154e-02
-9.900000e-01 3.921184e-02 7.260710e-01
-9.800000e-01 3.998401e-02 1.230317e+00
-9.700000e-01 4.077888e-02 1.580988e+00
-9.600000e-01 4.159734e-02 1.804385e+00
-9.500000e-01 4.244032e-02 1.923631e+00
-9.400000e-01 4.330879e-02 1.958952e+00
-9.300000e-01 4.420378e-02 1.927949e+00
-9.200000e-01 4.512635e-02 1.845845e+00
-9.100000e-01 4.607764e-02 1.725720e+00
-9.000000e-01 4.705882e-02 1.578721e+00
-8.900000e-01 4.807115e-02 1.414263e+00
-8.800000e-01 4.911591e-02 1.240213e+00
-8.700000e-01 5.019450e-02 1.063063e+00
-8.600000e-01 5.130836e-02 8.880811e-01
-8.500000e-01 5.245902e-02 7.194591e-01
-8.400000e-01 5.364807e-02 5.604444e-01
-8.300000e-01 5.487721e-02 4.134605e-01
-8.200000e-01 5.614823e-02 2.802176e-01
-8.100000e-01 5.746301e-02 1.618132e-01
-8.000000e-01 5.882353e-02 5.882353e-02
-7.900000e-01 6.023189e-02 -2.861354e-02
-7.800000e-01 6.169031e-02 -1.007243e-01
-7.700000e-01 6.320114e-02 -1.580318e-01
-7.600000e-01 6.476684e-02 -2.012964e-01
-7.500000e-01 6.639004e-02 -2.314617e-01
-7.400000e-01 6.807352e-02 -2.496082e-01
-7.300000e-01 6.982021e-02 -2.569107e-01
-7.200000e-01 7.163324e-02 -2.546027e-01
-7.100000e-01 7.351590e-02 -2.439445e-01
-7.000000e-01 7.547170e-02 -2.261963e-01
-6.900000e-01 7.750436e-02 -2.025951e-01
-6.800000e-01 7.961783e-02 -1.743355e-01
-6.700000e-01 8.181632e-02 -1.425537e-01
-6.600000e-01 8.410429e-02 -1.083152e-01
-6.500000e-01 8.648649e-02 -7.260420e-02
-6.400000e-01 8.896797e-02 -3.631685e-02
-6.300000e-01 9.155413e-02 -2.556790e-04
-6.200000e-01 9.425071e-02 3.487332e-02
-6.100000e-01 9.706382e-02 6.846205e-02
-6.000000e-01 1.000000e-01 1.000000e-01
-5.900000e-01 1.030662e-01 1.290726e-01
-5.800000e-01 1.062699e-01 1.553586e-01
-5.700000e-01 1.096191e-01 1.786256e-01
-5.600000e-01 1.131222e-01 1.987262e-01
-5.500000e-01 1.167883e-01 2.155919e-01
-5.400000e-01 1.206273e-01 2.292273e-01
-5.300000e-01 1.246494e-01 2.397040e-01
-5.200000e-01 1.288660e-01 2.471535e-01
-5.100000e-01 1.332889e-01 2.517605e-01
-5.000000e-01 1.379310e-01 2.537555e-01
-4.900000e-01 1.428061e-01 2.534083e-01
-4.800000e-01 1.479290e-01 2.510206e-01
-4.700000e-01 1.533154e-01 2.469192e-01
-4.600000e-01 1.589825e-01 2.414494e-01
-4.500000e-01 1.649485e-01 2.349685e-01
-4.400000e-01 1.712329e-01 2.278397e-01
-4.300000e-01 1.778568e-01 2.204262e-01
-4.200000e-01 1.848429e-01 2.130858e-01
-4.100000e-01 1.922153e-01 2.061662e-01
-4.000000e-01 2.000000e-01 2.000000e-01
-3.900000e-01 2.082249e-01 1.949006e-01
-3.800000e-01 2.169197e-01 1.911589e-01
-3.700000e-01 2.261164e-01 1.890395e-01
-3.600000e-01 2.358491e-01 1.887784e-01
-3.500000e-01 2.461538e-01 1.905805e-01
-3.400000e-01 2.570694e-01 1.946178e-01
-3.300000e-01 2.686367e-01 2.010283e-01
-3.200000e-01 2.808989e-01 2.099145e-01
-3.100000e-01 2.939015e-01 2.213435e-01
-3.000000e-01 3.076923e-01 2.353466e-01
-2.900000e-01 3.223207e-01 2.519197e-01
-2.800000e-01 3.378378e-01 2.710241e-01
-2.700000e-01 3.542958e-01 2.925874e-01
-2.600000e-01 3.717472e-01 3.165048e-01
-2.500000e-01 3.902439e-01 3.426412e-01
-2.400000e-01 4.098361e-01 3.708328e-01
-2.300000e-01 4.305705e-01 4.008891e-01
-2.200000e-01 4.524887e-01 4.325960e-01
-2.100000e-01 4.756243e-01 4.657177e-01
-2.000000e-01 5.000000e-01 5.000000e-01
-1.900000e-01 5.256242e-01 5.351729e-01
-1.800000e-01 5.524862e-01 5.709536e-01
-1.700000e-01 5.805515e-01 6.070498e-01
-1.600000e-01 6.097561e-01 6.431626e-01
-1.500000e-01 6.400000e-01 6.789896e-01
-1.400000e-01 6.711409e-01 7.142283e-01
-1.300000e-01 7.029877e-01 7.485788e-01
-1.200000e-01 7.352941e-01 7.817471e-01
-1.100000e-01 7.677543e-01 8.134480e-01
-1.000000e-01 8.000000e-01 8.434074e-01
-9.000000e-02 8.316008e-01 8.713659e-01
-8.000000e-02 8.620690e-01 8.970803e-01
-7.000000e-02 8.908686e-01 9.203268e-01
-6.000000e-02 9.174312e-01 9.409023e-01
-5.000000e-02 9.411765e-01 9.586270e-01
-4.000000e-02 9.615385e-01 9.733459e-01
-3.000000e-02 9.779951e-01 9.849300e-01
-2.000000e-02 9.900990e-01 9.932776e-01
-1.000000e-02 9.975062e-01 9.983157e-01
0.000000e+00 1.000000e+00 1.000000e+00
1.000000e-02 9.975062e-01 9.983157e-01
2.000000e-02 9.900990e-01 9.932776e-01
3.000000e-02 9.779951e-01 9.849300e-01
4.000000e-02 9.615385e-01 9.733459e-01
5.000000e-02 9.411765e-01 9.586270e-01
6.000000e-02 9.174312e-01 9.409023e-01
7.000000e-02 8.908686e-01 9.203268e-01
8.000000e-02 8.620690e-01 8.970803e-01
9.000000e-02 8.316008e-01 8.713659e-01
1.000000e-01 8.000000e-01 8.434074e-01
1.100000e-01 7.677543e-01 8.134480e-01
1.200000e-01 7.352941e-01 7.817471e-01
1.300000e-01 7.029877e-01 7.485788e-01
1.400000e-01 6.711409e-01 7.142283e-01
1.500000e-01 6.400000e-01 6.789896e-01
1.600000e-01 6.097561e-01 6.431626e-01
1.700000e-01 5.805515e-01 6.070498e-01
1.800000e-01 5.524862e-01 5.709536e-01
1.900000e-01 5.256242e-01 5.351729e-01
2.000000e-01 5.000000e-01 5.000000e-01
2.100000e-01 4.756243e-01 4.657177e-01
2.200000e-01 4.524887e-01 4.325960e-01
2.300000e-01 4.305705e-01 4.008891e-01
2.400000e-01 4.098361e-01 3.708328e-01
2.500000e-01 3.902439e-01 3.426412e-01
2.600000e-01 3.717472e-01 3.165048e-01
2.700000e-01 3.542958e-01 2.925874e-01
2.800000e-01 3.378378e-01 2.710241e-01
2.900000e-01 3.223207e-01 2.519197e-01
3.000000e-01 3.076923e-01 2.353466e-01
3.100000e-01 2.939015e-01 2.213435e-01
3.200000e-01 2.808989e-01 2.099145e-01
3.300000e-01 2.686367e-01 2.010283e-01
3.400000e-01 2.570694e-01 1.946178e-01
3.500000e-01 2.461538e-01 1.905805e-01
3.600000e-01 2.358491e-01 1.887784e-01
3.700000e-01 2.261164e-01 1.890395e-01
3.800000e-01 2.169197e-01 1.911589e-01
3.900000e-01 2.082249e-01 1.949006e-01
4.000000e-01 2.000000e-01 2.000000e-01
4.100000e-01 1.922153e-01 2.061662e-01
4.200000e-01 1.848429e-01 2.130858e-01
4.300000e-01 1.778568e-01 2.204262e-01
4.400000e-01 1.712329e-01 2.278397e-01
4.500000e-01 1.649485e-01 2.349685e-01
4.600000e-01 1.589825e-01 2.414494e-01
4.700000e-01 1.533154e-01 2.469192e-01
4.800000e-01 1.479290e-01 2.510206e-01
4.900000e-01 1.428061e-01 2.534083e-01
5.000000e-01 1.379310e-01 2.537555e-01
5.100000e-01 1.332889e-01 2.517605e-01
5.200000e-01 1.288660e-01 2.471535e-01
5.300000e-01 1.246494e-01 2.397040e-01
5.400000e-01 1.206273e-01 2.292273e-01
5.500000e-01 1.167883e-01 2.155919e-01
5.600000e-01 1.131222e-01 1.987262e-01
5.700000e-01 1.096191e-01 1.786256e-01
5.800000e-01 1.062699e-01 1.553586e-01
5.900000e-01 1.030662e-01 1.290726e-01
6.000000e-01 1.000000e-01 1.000000e-01
6.100000e-01 9.706382e-02 6.846205e-02
6.200000e-01 9.425071e-02 3.487332e-02
6.300000e-01 9.155413e-02 -2.556790e-04
6.400000e-01 8.896797e-02 -3.631685e-02
6.500000e-01 8.648649e-02 -7.260420e-02
6.600000e-01 8.410429e-02 -1.083152e-01
6.700000e-01 8.181632e-02 -1.425537e-01
6.800000e-01 7.961783e-02 -1.743355e-01
6.900000e-01 7.750436e-02 -2.025951e-01
7.000000e-01 7.547170e-02 -2.261963e-01
7.100000e-01 7.351590e-02 -2.439445e-01
7.200000e-01 7.163324e-02 -2.546027e-01
7.300000e-01 6.982021e-02 -2.569107e-01
7.400000e-01 6.807352e-02 -2.496082e-01
7.500000e-01 6.639004e-02 -2.314617e-01
7.600000e-01 6.476684e-02 -2.012964e-01
7.700000e-01 6.320114e-02 -1.580318e-01
7.800000e-01 6.169031e-02 -1.007243e-01
7.900000e-01 6.023189e-02 -2.861354e-02
8.000000e-01 5.882353e-02 5.882353e-02
8.100000e-01 5.746301e-02 1.618132e-01
8.200000e-01 5.614823e-02 2.802176e-01
8.300000e-01 5.487721e-02 4.134605e-01
8.400000e-01 5.364807e-02 5.604444e-01
8.500000e-01 5.245902e-02 7.194591e-01
8.600000e-01 5.130836e-02 8.880811e-01
8.700000e-01 5.019450e-02 1.063063e+00
8.800000e-01 4.911591e-02 1.240213e+00
8.900000e-01 4.807115e-02 1.414263e+00
9.000000e-01 4.705882e-02 1.578721e+00
9.100000e-01 4.607764e-02 1.725720e+00
9.200000e-01 4.512635e-02 1.845845e+00
9.300000e-01 4.420378e-02 1.927949e+00
9.400000e-01 4.330879e-02 1.958952e+00
9.500000e-01 4.244032e-02 1.923631e+00
9.600000e-01 4.159734e-02 1.804385e+00
9.700000e-01 4.077888e-02 1.580988e+00
9.800000e-01 3.998401e-02 1.230317e+00
9.900000e-01 3.921184e-02 7.260710e-01
1.000000e+00 3.846154e-02 3.846154e-02
